Gene,Gene Set Name,Category
LOC_Os11g08300,Propanoate Metabolism,KEGG
LOC_Os12g16350,Propanoate Metabolism,KEGG
LOC_Os01g58380,Butanoate Metabolism,KEGG
LOC_Os01g02020,Butanoate Metabolism,KEGG
LOC_Os01g16350,Butanoate Metabolism,KEGG
LOC_Os02g30630,Butanoate Metabolism,KEGG
LOC_Os02g39570,Butanoate Metabolism,KEGG
LOC_Os02g50620,Butanoate Metabolism,KEGG
LOC_Os03g02710,Butanoate Metabolism,KEGG
LOC_Os03g13300,Butanoate Metabolism,KEGG
LOC_Os03g44300,Butanoate Metabolism,KEGG
LOC_Os03g51080,Butanoate Metabolism,KEGG
LOC_Os04g02900,Butanoate Metabolism,KEGG
LOC_Os04g37460,Butanoate Metabolism,KEGG
LOC_Os04g37500,Butanoate Metabolism,KEGG
LOC_Os06g13720,Butanoate Metabolism,KEGG
LOC_Os08g36320,Butanoate Metabolism,KEGG
LOC_Os08g42410,Butanoate Metabolism,KEGG
LOC_Os08g43170,Butanoate Metabolism,KEGG
LOC_Os09g07830,Butanoate Metabolism,KEGG
LOC_Os09g33500,Butanoate Metabolism,KEGG
LOC_Os09g34960,Butanoate Metabolism,KEGG
LOC_Os12g04020,Butanoate Metabolism,KEGG
LOC_Os12g42230,Butanoate Metabolism,KEGG
LOC_Os02g03260,C5-Branched Dibasic Acid Metabolism,KEGG
LOC_Os02g30630,C5-Branched Dibasic Acid Metabolism,KEGG
LOC_Os02g39570,C5-Branched Dibasic Acid Metabolism,KEGG
LOC_Os02g43830,C5-Branched Dibasic Acid Metabolism,KEGG
LOC_Os01g49330,One Carbon Pool By Folate,KEGG
LOC_Os01g65410,One Carbon Pool By Folate,KEGG
LOC_Os03g01222,One Carbon Pool By Folate,KEGG
LOC_Os03g52840,One Carbon Pool By Folate,KEGG
LOC_Os03g60090,One Carbon Pool By Folate,KEGG
LOC_Os04g53230,One Carbon Pool By Folate,KEGG
LOC_Os05g18790,One Carbon Pool By Folate,KEGG
LOC_Os05g35440,One Carbon Pool By Folate,KEGG
LOC_Os07g39070,One Carbon Pool By Folate,KEGG
LOC_Os08g10570,One Carbon Pool By Folate,KEGG
LOC_Os08g39160,One Carbon Pool By Folate,KEGG
LOC_Os09g27420,One Carbon Pool By Folate,KEGG
LOC_Os11g26860,One Carbon Pool By Folate,KEGG
LOC_Os11g29390,One Carbon Pool By Folate,KEGG
LOC_Os12g22030,One Carbon Pool By Folate,KEGG
LOC_Os01g16960,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g52500,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g67860,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g64660,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g05490,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g55350,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g11054,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g55540,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g02880,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g02050,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g46070,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g54030,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g09320,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g47080,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g62420,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g61380,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os02g05830,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os02g07260,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os02g14110,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os02g14770,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os02g47020,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os03g03720,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os03g07300,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os03g15050,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os03g16050,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os03g31750,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os03g46910,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os03g54240,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os03g56280,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os04g16680,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os04g19740,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os04g24140,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os04g38600,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os04g46560,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os04g58110,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os05g09440,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os05g33380,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os05g33570,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os05g35330,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os05g36270,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os05g49880,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os06g04270,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os06g35540,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os06g40640,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os06g45370,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os06g45710,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os07g01760,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os07g08030,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os07g08340,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os07g31380,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os07g43700,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os08g02700,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os08g27840,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os08g33720,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os08g44810,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os09g14670,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os09g26380,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os09g32810,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os09g36450,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os10g13700,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os10g25130,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os10g25140,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os10g33800,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os10g35960,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os10g42100,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os11g05110,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os11g07020,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os12g05110,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os12g10580,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os12g17600,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os12g19381,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os12g19381,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os12g19470,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os12g43630,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g58610,Carbon Fixation In Photosynthetic Organisms,KEGG
LOC_Os01g25440,Thiamine Metabolism,KEGG
LOC_Os01g70580,Thiamine Metabolism,KEGG
LOC_Os03g47610,Thiamine Metabolism,KEGG
LOC_Os05g30454,Thiamine Metabolism,KEGG
LOC_Os09g16910,Thiamine Metabolism,KEGG
LOC_Os12g09000,Thiamine Metabolism,KEGG
LOC_Os12g18900,Thiamine Metabolism,KEGG
LOC_Os02g36340,Riboflavin Metabolism,KEGG
LOC_Os03g02600,Riboflavin Metabolism,KEGG
LOC_Os04g42000,Riboflavin Metabolism,KEGG
LOC_Os05g38570,Riboflavin Metabolism,KEGG
LOC_Os10g14814,Riboflavin Metabolism,KEGG
LOC_Os10g32730,Riboflavin Metabolism,KEGG
LOC_Os12g35580,Riboflavin Metabolism,KEGG
LOC_Os01g49890,Vitamin B6 Metabolism,KEGG
LOC_Os02g03740,Vitamin B6 Metabolism,KEGG
LOC_Os05g47640,Vitamin B6 Metabolism,KEGG
LOC_Os07g01020,Vitamin B6 Metabolism,KEGG
LOC_Os10g01080,Vitamin B6 Metabolism,KEGG
LOC_Os11g48080,Vitamin B6 Metabolism,KEGG
LOC_Os12g40830,Vitamin B6 Metabolism,KEGG
LOC_Os01g72690,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os01g51280,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os02g04170,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os02g56980,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os03g44660,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os03g62110,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os04g35060,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os06g04900,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os07g07260,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os07g10460,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os08g44370,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os09g38060,Nicotinate And Nicotinamide Metabolism,KEGG
LOC_Os01g46380,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os01g25880,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os01g12560,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os01g59340,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os02g17330,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os02g30630,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os02g36550,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os02g39570,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os02g50350,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os03g01600,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os03g12890,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os03g63490,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os04g47190,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os05g15530,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os05g48450,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os05g49800,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os06g09910,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os07g08210,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os07g30170,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os08g14490,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os08g44530,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os09g36270,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os11g04160,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os12g03960,Pantothenate And Coa Biosynthesis,KEGG
LOC_Os01g53450,Biotin Metabolism,KEGG
LOC_Os08g14770,Biotin Metabolism,KEGG
LOC_Os08g42730,Biotin Metabolism,KEGG
LOC_Os10g41150,Biotin Metabolism,KEGG
LOC_Os01g56310,Lipoic Acid Metabolism,KEGG
LOC_Os03g20560,Lipoic Acid Metabolism,KEGG
LOC_Os04g38330,Lipoic Acid Metabolism,KEGG
LOC_Os05g43576,Lipoic Acid Metabolism,KEGG
LOC_Os12g40440,Lipoic Acid Metabolism,KEGG
LOC_Os02g04740,Folate Biosynthesis,KEGG
LOC_Os02g15870,Folate Biosynthesis,KEGG
LOC_Os02g37910,Folate Biosynthesis,KEGG
LOC_Os03g02030,Folate Biosynthesis,KEGG
LOC_Os04g38700,Folate Biosynthesis,KEGG
LOC_Os04g56710,Folate Biosynthesis,KEGG
LOC_Os05g44130,Folate Biosynthesis,KEGG
LOC_Os06g06100,Folate Biosynthesis,KEGG
LOC_Os07g42632,Folate Biosynthesis,KEGG
LOC_Os08g44210,Folate Biosynthesis,KEGG
LOC_Os09g38759,Folate Biosynthesis,KEGG
LOC_Os10g35940,Folate Biosynthesis,KEGG
LOC_Os11g29390,Folate Biosynthesis,KEGG
LOC_Os12g32230,Folate Biosynthesis,KEGG
LOC_Os01g16520,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os01g72090,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os01g16020,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os01g43390,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os01g17170,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os01g12710,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os01g18320,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os02g02860,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os02g07230,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os02g51080,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os03g05310,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os03g08730,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os03g20700,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os03g21900,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os03g36540,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os03g45194,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os03g59640,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os04g52130,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os04g58200,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os05g28200,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os05g29760,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os06g04150,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os06g40080,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os06g49110,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os08g38720,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os08g41990,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os09g12560,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os10g22380,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os10g25030,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os10g28370,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os10g35370,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os10g35840,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os10g41760,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os10g41780,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os12g01530,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os12g17070,Porphyrin And Chlorophyll Metabolism,KEGG
LOC_Os01g50760,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os01g63830,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os01g02020,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os01g01710,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os01g16020,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os01g61560,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os01g53600,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os01g58790,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os02g01760,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os02g01920,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os02g39160,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os02g44780,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os02g45650,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os02g45660,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os02g51080,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os03g02710,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os03g10080,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os03g52170,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os03g52180,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os04g51380,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os04g56210,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os04g56230,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os04g59630,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os05g33840,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os05g34180,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os05g46580,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os05g50170,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os06g05100,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os06g07120,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os06g46450,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os07g09190,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os07g36190,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os07g39270,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os07g41680,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os08g40180,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os08g43170,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os09g07830,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os09g31970,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os09g33930,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os09g34960,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os10g18220,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os12g17320,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os03g08624,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os01g14630,Terpenoid Backbone Biosynthesis,KEGG
LOC_Os02g43194,Limonene And Pinene Degradation,KEGG
LOC_Os02g43280,Limonene And Pinene Degradation,KEGG
LOC_Os02g49720,Limonene And Pinene Degradation,KEGG
LOC_Os03g30420,Limonene And Pinene Degradation,KEGG
LOC_Os03g55240,Limonene And Pinene Degradation,KEGG
LOC_Os04g33370,Limonene And Pinene Degradation,KEGG
LOC_Os04g45720,Limonene And Pinene Degradation,KEGG
LOC_Os06g14740,Limonene And Pinene Degradation,KEGG
LOC_Os06g15990,Limonene And Pinene Degradation,KEGG
LOC_Os06g36920,Limonene And Pinene Degradation,KEGG
LOC_Os06g46680,Limonene And Pinene Degradation,KEGG
LOC_Os10g08474,Limonene And Pinene Degradation,KEGG
LOC_Os10g37110,Limonene And Pinene Degradation,KEGG
LOC_Os11g08300,Limonene And Pinene Degradation,KEGG
LOC_Os12g32850,Limonene And Pinene Degradation,KEGG
LOC_Os01g55240,Diterpenoid Biosynthesis,KEGG
LOC_Os01g11150,Diterpenoid Biosynthesis,KEGG
LOC_Os02g17780,Diterpenoid Biosynthesis,KEGG
LOC_Os02g36110,Diterpenoid Biosynthesis,KEGG
LOC_Os02g36140,Diterpenoid Biosynthesis,KEGG
LOC_Os02g36150,Diterpenoid Biosynthesis,KEGG
LOC_Os02g36220,Diterpenoid Biosynthesis,KEGG
LOC_Os02g36264,Diterpenoid Biosynthesis,KEGG
LOC_Os03g63970,Diterpenoid Biosynthesis,KEGG
LOC_Os04g09900,Diterpenoid Biosynthesis,KEGG
LOC_Os04g09920,Diterpenoid Biosynthesis,KEGG
LOC_Os04g10010,Diterpenoid Biosynthesis,KEGG
LOC_Os04g10060,Diterpenoid Biosynthesis,KEGG
LOC_Os04g52230,Diterpenoid Biosynthesis,KEGG
LOC_Os05g06670,Diterpenoid Biosynthesis,KEGG
LOC_Os05g08540,Diterpenoid Biosynthesis,KEGG
LOC_Os05g43880,Diterpenoid Biosynthesis,KEGG
LOC_Os05g48700,Diterpenoid Biosynthesis,KEGG
LOC_Os06g02019,Diterpenoid Biosynthesis,KEGG
LOC_Os06g37330,Diterpenoid Biosynthesis,KEGG
LOC_Os06g37364,Diterpenoid Biosynthesis,KEGG
LOC_Os11g28530,Diterpenoid Biosynthesis,KEGG
LOC_Os12g30824,Diterpenoid Biosynthesis,KEGG
LOC_Os01g63260,Brassinosteroid Biosynthesis,KEGG
LOC_Os01g10040,Brassinosteroid Biosynthesis,KEGG
LOC_Os03g12660,Brassinosteroid Biosynthesis,KEGG
LOC_Os03g40540,Brassinosteroid Biosynthesis,KEGG
LOC_Os04g39430,Brassinosteroid Biosynthesis,KEGG
LOC_Os11g04710,Brassinosteroid Biosynthesis,KEGG
LOC_Os12g04480,Brassinosteroid Biosynthesis,KEGG
LOC_Os01g39960,Carotenoid Biosynthesis,KEGG
LOC_Os02g09750,Carotenoid Biosynthesis,KEGG
LOC_Os02g47510,Carotenoid Biosynthesis,KEGG
LOC_Os02g57290,Carotenoid Biosynthesis,KEGG
LOC_Os03g03370,Carotenoid Biosynthesis,KEGG
LOC_Os03g08570,Carotenoid Biosynthesis,KEGG
LOC_Os03g44380,Carotenoid Biosynthesis,KEGG
LOC_Os03g59610,Carotenoid Biosynthesis,KEGG
LOC_Os04g31040,Carotenoid Biosynthesis,KEGG
LOC_Os04g37619,Carotenoid Biosynthesis,KEGG
LOC_Os04g48880,Carotenoid Biosynthesis,KEGG
LOC_Os06g51290,Carotenoid Biosynthesis,KEGG
LOC_Os07g05940,Carotenoid Biosynthesis,KEGG
LOC_Os07g10490,Carotenoid Biosynthesis,KEGG
LOC_Os08g36860,Carotenoid Biosynthesis,KEGG
LOC_Os09g28390,Carotenoid Biosynthesis,KEGG
LOC_Os09g38320,Carotenoid Biosynthesis,KEGG
LOC_Os10g38940,Carotenoid Biosynthesis,KEGG
LOC_Os10g39930,Carotenoid Biosynthesis,KEGG
LOC_Os11g36440,Carotenoid Biosynthesis,KEGG
LOC_Os12g21710,Carotenoid Biosynthesis,KEGG
LOC_Os12g24800,Carotenoid Biosynthesis,KEGG
LOC_Os12g43130,Carotenoid Biosynthesis,KEGG
LOC_Os12g42280,Carotenoid Biosynthesis,KEGG
LOC_Os01g56810,Zeatin Biosynthesis,KEGG
LOC_Os03g24240,Zeatin Biosynthesis,KEGG
LOC_Os03g59570,Zeatin Biosynthesis,KEGG
LOC_Os04g46980,Zeatin Biosynthesis,KEGG
LOC_Os04g46990,Zeatin Biosynthesis,KEGG
LOC_Os04g47720,Zeatin Biosynthesis,KEGG
LOC_Os04g47770,Zeatin Biosynthesis,KEGG
LOC_Os05g31040,Zeatin Biosynthesis,KEGG
LOC_Os05g47840,Zeatin Biosynthesis,KEGG
LOC_Os06g51350,Zeatin Biosynthesis,KEGG
LOC_Os07g46610,Zeatin Biosynthesis,KEGG
LOC_Os09g23820,Zeatin Biosynthesis,KEGG
LOC_Os03g12900,Sesquiterpenoid And Triterpenoid Biosynthesis,KEGG
LOC_Os03g12910,Sesquiterpenoid And Triterpenoid Biosynthesis,KEGG
LOC_Os03g59040,Sesquiterpenoid And Triterpenoid Biosynthesis,KEGG
LOC_Os07g10130,Sesquiterpenoid And Triterpenoid Biosynthesis,KEGG
LOC_Os03g08624,Sesquiterpenoid And Triterpenoid Biosynthesis,KEGG
LOC_Os01g48960,Nitrogen Metabolism,KEGG
LOC_Os01g37760,Nitrogen Metabolism,KEGG
LOC_Os01g25484,Nitrogen Metabolism,KEGG
LOC_Os01g45274,Nitrogen Metabolism,KEGG
LOC_Os01g70960,Nitrogen Metabolism,KEGG
LOC_Os01g55950,Nitrogen Metabolism,KEGG
LOC_Os02g32120,Nitrogen Metabolism,KEGG
LOC_Os02g33030,Nitrogen Metabolism,KEGG
LOC_Os02g42330,Nitrogen Metabolism,KEGG
LOC_Os02g43470,Nitrogen Metabolism,KEGG
LOC_Os02g50240,Nitrogen Metabolism,KEGG
LOC_Os02g52730,Nitrogen Metabolism,KEGG
LOC_Os03g12290,Nitrogen Metabolism,KEGG
LOC_Os03g50490,Nitrogen Metabolism,KEGG
LOC_Os03g58040,Nitrogen Metabolism,KEGG
LOC_Os03g61920,Nitrogen Metabolism,KEGG
LOC_Os04g10400,Nitrogen Metabolism,KEGG
LOC_Os04g32660,Nitrogen Metabolism,KEGG
LOC_Os04g53230,Nitrogen Metabolism,KEGG
LOC_Os04g56400,Nitrogen Metabolism,KEGG
LOC_Os05g23620,Nitrogen Metabolism,KEGG
LOC_Os06g15420,Nitrogen Metabolism,KEGG
LOC_Os07g46460,Nitrogen Metabolism,KEGG
LOC_Os08g32750,Nitrogen Metabolism,KEGG
LOC_Os09g28910,Nitrogen Metabolism,KEGG
LOC_Os10g33270,Nitrogen Metabolism,KEGG
LOC_Os11g05510,Nitrogen Metabolism,KEGG
LOC_Os12g05730,Nitrogen Metabolism,KEGG
LOC_Os08g32840,Nitrogen Metabolism,KEGG
LOC_Os01g52260,Sulfur Metabolism,KEGG
LOC_Os01g59920,Sulfur Metabolism,KEGG
LOC_Os01g74650,Sulfur Metabolism,KEGG
LOC_Os02g56170,Sulfur Metabolism,KEGG
LOC_Os03g04140,Sulfur Metabolism,KEGG
LOC_Os03g08660,Sulfur Metabolism,KEGG
LOC_Os03g10050,Sulfur Metabolism,KEGG
LOC_Os03g11660,Sulfur Metabolism,KEGG
LOC_Os03g25940,Sulfur Metabolism,KEGG
LOC_Os03g53230,Sulfur Metabolism,KEGG
LOC_Os03g53650,Sulfur Metabolism,KEGG
LOC_Os04g08350,Sulfur Metabolism,KEGG
LOC_Os05g42350,Sulfur Metabolism,KEGG
LOC_Os05g45710,Sulfur Metabolism,KEGG
LOC_Os06g05690,Sulfur Metabolism,KEGG
LOC_Os06g05700,Sulfur Metabolism,KEGG
LOC_Os06g07860,Sulfur Metabolism,KEGG
LOC_Os06g36840,Sulfur Metabolism,KEGG
LOC_Os06g36880,Sulfur Metabolism,KEGG
LOC_Os07g37220,Sulfur Metabolism,KEGG
LOC_Os07g38560,Sulfur Metabolism,KEGG
LOC_Os08g41830,Sulfur Metabolism,KEGG
LOC_Os10g25950,Sulfur Metabolism,KEGG
LOC_Os10g26010,Sulfur Metabolism,KEGG
LOC_Os11g41650,Sulfur Metabolism,KEGG
LOC_Os12g08270,Sulfur Metabolism,KEGG
LOC_Os12g08280,Sulfur Metabolism,KEGG
LOC_Os12g25630,Sulfur Metabolism,KEGG
LOC_Os12g42980,Sulfur Metabolism,KEGG
LOC_Os01g32364,Phenylpropanoid Biosynthesis,KEGG
LOC_Os01g73170,Phenylpropanoid Biosynthesis,KEGG
LOC_Os01g73200,Phenylpropanoid Biosynthesis,KEGG
LOC_Os01g15810,Phenylpropanoid Biosynthesis,KEGG
LOC_Os01g15830,Phenylpropanoid Biosynthesis,KEGG
LOC_Os01g40860,Phenylpropanoid Biosynthesis,KEGG
LOC_Os01g40870,Phenylpropanoid Biosynthesis,KEGG
LOC_Os01g36240,Phenylpropanoid Biosynthesis,KEGG
LOC_Os02g03870,Phenylpropanoid Biosynthesis,KEGG
LOC_Os02g08100,Phenylpropanoid Biosynthesis,KEGG
LOC_Os02g09490,Phenylpropanoid Biosynthesis,KEGG
LOC_Os02g26770,Phenylpropanoid Biosynthesis,KEGG
LOC_Os02g26810,Phenylpropanoid Biosynthesis,KEGG
