ID,ACC
OsAffx.29796.1.S1_at,OsAffx.29796.1.S1_at
OsAffx.29799.1.S1_at,OsAffx.29799.1.S1_at
OsAffx.29799.1.S1_x_at,OsAffx.29799.1.S1_x_at
OsAffx.29799.2.S1_at,OsAffx.29799.2.S1_at
OsAffx.29799.2.S1_x_at,OsAffx.29799.2.S1_x_at
OsAffx.2980.1.S1_at,OsAffx.2980.1.S1_at
OsAffx.29800.1.S1_at,OsAffx.29800.1.S1_at
OsAffx.29801.1.S1_at,OsAffx.29801.1.S1_at
OsAffx.29802.1.S1_at,OsAffx.29802.1.S1_at
OsAffx.29803.1.S1_at,OsAffx.29803.1.S1_at
OsAffx.29805.1.S1_at,OsAffx.29805.1.S1_at
OsAffx.29806.1.S1_at,OsAffx.29806.1.S1_at
OsAffx.29807.1.S1_at,OsAffx.29807.1.S1_at
OsAffx.29808.1.S1_at,OsAffx.29808.1.S1_at
OsAffx.29809.1.S1_at,OsAffx.29809.1.S1_at
OsAffx.2981.1.S1_at,OsAffx.2981.1.S1_at
OsAffx.29810.1.S1_at,OsAffx.29810.1.S1_at
OsAffx.29813.1.A1_at,OsAffx.29813.1.A1_at
OsAffx.29813.1.S1_at,OsAffx.29813.1.S1_at
OsAffx.29814.1.S1_at,OsAffx.29814.1.S1_at
OsAffx.29816.2.S1_at,OsAffx.29816.2.S1_at
OsAffx.29817.1.S1_at,OsAffx.29817.1.S1_at
OsAffx.29820.1.S1_at,OsAffx.29820.1.S1_at
OsAffx.29823.1.S1_at,OsAffx.29823.1.S1_at
OsAffx.29823.1.S1_x_at,OsAffx.29823.1.S1_x_at
OsAffx.29824.1.S1_at,OsAffx.29824.1.S1_at
OsAffx.29824.2.S1_at,OsAffx.29824.2.S1_at
OsAffx.29825.1.S1_at,OsAffx.29825.1.S1_at
OsAffx.29825.1.S1_x_at,OsAffx.29825.1.S1_x_at
OsAffx.29826.1.S1_at,OsAffx.29826.1.S1_at
OsAffx.29827.1.S1_at,OsAffx.29827.1.S1_at
OsAffx.29828.1.S1_at,OsAffx.29828.1.S1_at
OsAffx.29830.1.S1_at,OsAffx.29830.1.S1_at
OsAffx.29831.1.S1_s_at,OsAffx.29831.1.S1_s_at
OsAffx.29832.2.S1_at,OsAffx.29832.2.S1_at
OsAffx.29834.1.S1_at,OsAffx.29834.1.S1_at
OsAffx.29836.1.S1_at,OsAffx.29836.1.S1_at
OsAffx.29837.1.S1_s_at,OsAffx.29837.1.S1_s_at
OsAffx.29838.1.S1_s_at,OsAffx.29838.1.S1_s_at
OsAffx.29839.1.S1_at,OsAffx.29839.1.S1_at
OsAffx.29840.1.S1_at,OsAffx.29840.1.S1_at
OsAffx.29842.1.S1_at,OsAffx.29842.1.S1_at
OsAffx.29842.2.S1_at,OsAffx.29842.2.S1_at
OsAffx.29842.3.S1_at,OsAffx.29842.3.S1_at
OsAffx.29842.3.S1_x_at,OsAffx.29842.3.S1_x_at
OsAffx.29844.1.S1_at,OsAffx.29844.1.S1_at
OsAffx.29845.1.S1_at,OsAffx.29845.1.S1_at
OsAffx.29850.1.S1_at,OsAffx.29850.1.S1_at
OsAffx.29852.1.S1_at,OsAffx.29852.1.S1_at
OsAffx.29854.1.S1_at,OsAffx.29854.1.S1_at
OsAffx.29854.1.S1_x_at,OsAffx.29854.1.S1_x_at
OsAffx.29855.1.S1_at,OsAffx.29855.1.S1_at
OsAffx.29856.1.A1_at,OsAffx.29856.1.A1_at
OsAffx.29860.1.S1_at,OsAffx.29860.1.S1_at
OsAffx.29863.1.S1_at,OsAffx.29863.1.S1_at
OsAffx.29867.1.S1_at,OsAffx.29867.1.S1_at
OsAffx.29868.1.S1_at,OsAffx.29868.1.S1_at
OsAffx.29868.2.S1_at,OsAffx.29868.2.S1_at
OsAffx.29869.1.S1_at,OsAffx.29869.1.S1_at
OsAffx.2987.1.S1_at,OsAffx.2987.1.S1_at
OsAffx.29870.1.S1_at,OsAffx.29870.1.S1_at
OsAffx.29871.2.S1_x_at,OsAffx.29871.2.S1_x_at
OsAffx.29873.1.A1_at,OsAffx.29873.1.A1_at
OsAffx.29873.1.S1_at,OsAffx.29873.1.S1_at
OsAffx.29875.1.S1_at,OsAffx.29875.1.S1_at
OsAffx.29877.1.S1_at,OsAffx.29877.1.S1_at
OsAffx.2988.1.S1_at,OsAffx.2988.1.S1_at
OsAffx.29880.1.S1_at,OsAffx.29880.1.S1_at
OsAffx.29881.1.S1_at,OsAffx.29881.1.S1_at
OsAffx.29882.1.S1_at,OsAffx.29882.1.S1_at
OsAffx.29882.1.S1_x_at,OsAffx.29882.1.S1_x_at
OsAffx.29883.1.S1_at,OsAffx.29883.1.S1_at
OsAffx.29887.1.S1_at,OsAffx.29887.1.S1_at
OsAffx.29888.1.S1_at,OsAffx.29888.1.S1_at
OsAffx.2989.1.S1_at,OsAffx.2989.1.S1_at
OsAffx.29890.1.A1_at,OsAffx.29890.1.A1_at
OsAffx.29890.1.S1_at,OsAffx.29890.1.S1_at
OsAffx.29891.1.S1_at,OsAffx.29891.1.S1_at
OsAffx.29892.1.S1_at,OsAffx.29892.1.S1_at
OsAffx.29894.1.S1_at,OsAffx.29894.1.S1_at
OsAffx.29895.1.S1_at,OsAffx.29895.1.S1_at
OsAffx.29897.1.S1_at,OsAffx.29897.1.S1_at
OsAffx.29899.1.S1_at,OsAffx.29899.1.S1_at
OsAffx.2990.1.S1_at,OsAffx.2990.1.S1_at
OsAffx.29900.1.S1_at,OsAffx.29900.1.S1_at
OsAffx.29901.1.S1_at,OsAffx.29901.1.S1_at
OsAffx.29903.1.S1_at,OsAffx.29903.1.S1_at
OsAffx.29904.1.S1_at,OsAffx.29904.1.S1_at
OsAffx.29905.1.S1_at,OsAffx.29905.1.S1_at
OsAffx.29906.1.S1_at,OsAffx.29906.1.S1_at
OsAffx.29907.1.S1_at,OsAffx.29907.1.S1_at
OsAffx.29907.2.S1_at,OsAffx.29907.2.S1_at
OsAffx.29907.3.S1_at,OsAffx.29907.3.S1_at
OsAffx.29909.1.S1_at,OsAffx.29909.1.S1_at
OsAffx.29910.1.S1_at,OsAffx.29910.1.S1_at
OsAffx.29911.1.S1_at,OsAffx.29911.1.S1_at
OsAffx.29913.1.S1_at,OsAffx.29913.1.S1_at
OsAffx.29914.1.S1_at,OsAffx.29914.1.S1_at
OsAffx.29915.1.S1_at,OsAffx.29915.1.S1_at
OsAffx.29917.1.S1_at,OsAffx.29917.1.S1_at
OsAffx.29918.1.S1_at,OsAffx.29918.1.S1_at
OsAffx.29919.1.S1_at,OsAffx.29919.1.S1_at
OsAffx.29920.1.A1_at,OsAffx.29920.1.A1_at
OsAffx.29920.1.S1_at,OsAffx.29920.1.S1_at
OsAffx.29921.1.S1_at,OsAffx.29921.1.S1_at
OsAffx.29921.2.S1_at,OsAffx.29921.2.S1_at
OsAffx.29922.1.S1_at,OsAffx.29922.1.S1_at
OsAffx.29923.1.S1_at,OsAffx.29923.1.S1_at
OsAffx.29924.1.S1_at,OsAffx.29924.1.S1_at
OsAffx.29925.1.S1_at,OsAffx.29925.1.S1_at
OsAffx.29926.1.S1_at,OsAffx.29926.1.S1_at
OsAffx.29927.1.A1_at,OsAffx.29927.1.A1_at
OsAffx.29927.1.S1_at,OsAffx.29927.1.S1_at
OsAffx.29929.1.S1_at,OsAffx.29929.1.S1_at
OsAffx.29930.1.S1_at,OsAffx.29930.1.S1_at
OsAffx.29933.1.S1_at,OsAffx.29933.1.S1_at
OsAffx.29934.1.S1_at,OsAffx.29934.1.S1_at
OsAffx.29935.1.S1_at,OsAffx.29935.1.S1_at
OsAffx.29938.1.S1_at,OsAffx.29938.1.S1_at
OsAffx.2994.1.S1_at,OsAffx.2994.1.S1_at
OsAffx.29940.1.S1_x_at,OsAffx.29940.1.S1_x_at
OsAffx.29940.2.S1_at,OsAffx.29940.2.S1_at
OsAffx.29943.1.S1_at,OsAffx.29943.1.S1_at
OsAffx.29943.2.S1_x_at,OsAffx.29943.2.S1_x_at
OsAffx.29946.1.S1_at,OsAffx.29946.1.S1_at
OsAffx.29946.2.S1_at,OsAffx.29946.2.S1_at
OsAffx.29947.1.S1_at,OsAffx.29947.1.S1_at
OsAffx.29949.1.S1_at,OsAffx.29949.1.S1_at
OsAffx.29949.1.S1_x_at,OsAffx.29949.1.S1_x_at
OsAffx.2995.1.S1_at,OsAffx.2995.1.S1_at
OsAffx.29951.1.A1_at,OsAffx.29951.1.A1_at
OsAffx.29951.1.S1_at,OsAffx.29951.1.S1_at
OsAffx.29954.1.S1_at,OsAffx.29954.1.S1_at
OsAffx.29954.1.S1_s_at,OsAffx.29954.1.S1_s_at
OsAffx.29956.1.S1_at,OsAffx.29956.1.S1_at
OsAffx.29957.1.S1_at,OsAffx.29957.1.S1_at
OsAffx.29957.1.S1_x_at,OsAffx.29957.1.S1_x_at
OsAffx.2996.1.S1_at,OsAffx.2996.1.S1_at
OsAffx.29960.1.S1_at,OsAffx.29960.1.S1_at
OsAffx.29961.1.S1_at,OsAffx.29961.1.S1_at
OsAffx.29963.1.S1_at,OsAffx.29963.1.S1_at
OsAffx.29964.2.S1_at,OsAffx.29964.2.S1_at
OsAffx.29964.2.S1_x_at,OsAffx.29964.2.S1_x_at
OsAffx.29965.1.S1_at,OsAffx.29965.1.S1_at
OsAffx.29966.1.S1_at,OsAffx.29966.1.S1_at
OsAffx.29966.1.S1_x_at,OsAffx.29966.1.S1_x_at
OsAffx.29967.1.S1_at,OsAffx.29967.1.S1_at
OsAffx.29967.1.S1_x_at,OsAffx.29967.1.S1_x_at
OsAffx.29969.1.S1_at,OsAffx.29969.1.S1_at
OsAffx.2997.1.S1_at,OsAffx.2997.1.S1_at
OsAffx.29971.1.S1_at,OsAffx.29971.1.S1_at
OsAffx.29972.1.S1_x_at,OsAffx.29972.1.S1_x_at
OsAffx.29973.1.S1_at,OsAffx.29973.1.S1_at
OsAffx.29975.1.S1_at,OsAffx.29975.1.S1_at
OsAffx.29975.2.S1_at,OsAffx.29975.2.S1_at
OsAffx.29976.1.A1_at,OsAffx.29976.1.A1_at
OsAffx.29976.1.S1_at,OsAffx.29976.1.S1_at
OsAffx.29977.1.A1_at,OsAffx.29977.1.A1_at
OsAffx.29978.1.S1_at,OsAffx.29978.1.S1_at
OsAffx.29980.1.S1_at,OsAffx.29980.1.S1_at
OsAffx.29982.1.S1_at,OsAffx.29982.1.S1_at
OsAffx.29985.1.S1_at,OsAffx.29985.1.S1_at
OsAffx.29986.1.S1_at,OsAffx.29986.1.S1_at
OsAffx.29987.1.S1_at,OsAffx.29987.1.S1_at
OsAffx.29988.1.S1_at,OsAffx.29988.1.S1_at
OsAffx.29989.1.S1_at,OsAffx.29989.1.S1_at
OsAffx.29990.1.A1_at,OsAffx.29990.1.A1_at
OsAffx.29990.1.S1_at,OsAffx.29990.1.S1_at
OsAffx.29992.1.S1_at,OsAffx.29992.1.S1_at
OsAffx.29996.1.S1_at,OsAffx.29996.1.S1_at
OsAffx.29999.1.S1_at,OsAffx.29999.1.S1_at
OsAffx.3000.1.S1_at,OsAffx.3000.1.S1_at
OsAffx.30000.1.S1_at,OsAffx.30000.1.S1_at
OsAffx.30002.1.S1_at,OsAffx.30002.1.S1_at
OsAffx.30004.2.S1_at,OsAffx.30004.2.S1_at
OsAffx.30005.1.S1_at,OsAffx.30005.1.S1_at
OsAffx.30006.2.S1_at,OsAffx.30006.2.S1_at
OsAffx.30006.3.S1_at,OsAffx.30006.3.S1_at
OsAffx.30006.3.S1_x_at,OsAffx.30006.3.S1_x_at
OsAffx.30009.1.S1_at,OsAffx.30009.1.S1_at
OsAffx.30010.1.S1_at,OsAffx.30010.1.S1_at
OsAffx.30011.1.S1_at,OsAffx.30011.1.S1_at
OsAffx.30013.1.S1_x_at,OsAffx.30013.1.S1_x_at
OsAffx.30013.2.S1_at,OsAffx.30013.2.S1_at
OsAffx.30013.3.S1_at,OsAffx.30013.3.S1_at
OsAffx.30013.3.S1_x_at,OsAffx.30013.3.S1_x_at
OsAffx.30013.4.S1_at,OsAffx.30013.4.S1_at
OsAffx.30013.5.S1_x_at,OsAffx.30013.5.S1_x_at
OsAffx.30015.1.S1_at,OsAffx.30015.1.S1_at
OsAffx.30017.1.A1_at,OsAffx.30017.1.A1_at
OsAffx.30017.1.S1_at,OsAffx.30017.1.S1_at
OsAffx.3002.1.S1_at,OsAffx.3002.1.S1_at
OsAffx.30020.1.A1_at,OsAffx.30020.1.A1_at
OsAffx.30022.1.S1_at,OsAffx.30022.1.S1_at
OsAffx.30023.1.S1_at,OsAffx.30023.1.S1_at
OsAffx.30026.1.S1_at,OsAffx.30026.1.S1_at
OsAffx.30027.1.S1_at,OsAffx.30027.1.S1_at
OsAffx.30029.1.S1_at,OsAffx.30029.1.S1_at
OsAffx.3003.1.S1_at,OsAffx.3003.1.S1_at
OsAffx.30031.1.S1_at,OsAffx.30031.1.S1_at
OsAffx.30032.1.S1_at,OsAffx.30032.1.S1_at
OsAffx.30032.2.S1_at,OsAffx.30032.2.S1_at
OsAffx.30032.3.S1_at,OsAffx.30032.3.S1_at
OsAffx.30032.4.A1_at,OsAffx.30032.4.A1_at
OsAffx.30032.4.S1_at,OsAffx.30032.4.S1_at
OsAffx.30037.1.S1_at,OsAffx.30037.1.S1_at
OsAffx.30040.1.S1_at,OsAffx.30040.1.S1_at
OsAffx.30042.1.S1_at,OsAffx.30042.1.S1_at
OsAffx.30043.1.S1_at,OsAffx.30043.1.S1_at
OsAffx.30047.1.S1_at,OsAffx.30047.1.S1_at
OsAffx.3005.1.S1_at,OsAffx.3005.1.S1_at
OsAffx.3005.2.S1_at,OsAffx.3005.2.S1_at
OsAffx.30050.1.S1_at,OsAffx.30050.1.S1_at
OsAffx.30052.1.S1_at,OsAffx.30052.1.S1_at
OsAffx.30053.1.S1_at,OsAffx.30053.1.S1_at
OsAffx.30056.1.S1_at,OsAffx.30056.1.S1_at
OsAffx.30057.1.S1_at,OsAffx.30057.1.S1_at
OsAffx.30058.1.S1_at,OsAffx.30058.1.S1_at
OsAffx.30059.2.S1_at,OsAffx.30059.2.S1_at
OsAffx.30059.2.S1_x_at,OsAffx.30059.2.S1_x_at
OsAffx.30060.1.S1_at,OsAffx.30060.1.S1_at
OsAffx.30061.1.S1_at,OsAffx.30061.1.S1_at
OsAffx.30061.2.S1_at,OsAffx.30061.2.S1_at
OsAffx.30061.3.S1_at,OsAffx.30061.3.S1_at
OsAffx.30063.1.S1_at,OsAffx.30063.1.S1_at
OsAffx.30063.1.S1_x_at,OsAffx.30063.1.S1_x_at
OsAffx.30064.1.S1_at,OsAffx.30064.1.S1_at
OsAffx.30066.1.S1_at,OsAffx.30066.1.S1_at
OsAffx.30067.1.S1_at,OsAffx.30067.1.S1_at
OsAffx.30071.1.S1_at,OsAffx.30071.1.S1_at
OsAffx.30073.1.S1_at,OsAffx.30073.1.S1_at
OsAffx.30079.1.S1_at,OsAffx.30079.1.S1_at
OsAffx.3008.1.S1_at,OsAffx.3008.1.S1_at
OsAffx.30081.1.S1_at,OsAffx.30081.1.S1_at
OsAffx.30082.1.S1_at,OsAffx.30082.1.S1_at
OsAffx.30083.1.S1_at,OsAffx.30083.1.S1_at
OsAffx.30084.1.S1_at,OsAffx.30084.1.S1_at
OsAffx.30085.1.S1_at,OsAffx.30085.1.S1_at
OsAffx.30088.1.S1_at,OsAffx.30088.1.S1_at
OsAffx.30088.2.S1_at,OsAffx.30088.2.S1_at
OsAffx.30089.1.S1_at,OsAffx.30089.1.S1_at
OsAffx.30091.1.S1_x_at,OsAffx.30091.1.S1_x_at
OsAffx.30092.1.S1_at,OsAffx.30092.1.S1_at
OsAffx.30093.1.S1_at,OsAffx.30093.1.S1_at
OsAffx.30095.1.S1_at,OsAffx.30095.1.S1_at
OsAffx.30096.1.S1_x_at,OsAffx.30096.1.S1_x_at
OsAffx.30098.1.S1_at,OsAffx.30098.1.S1_at
OsAffx.3010.1.S1_at,OsAffx.3010.1.S1_at
OsAffx.30100.1.S1_at,OsAffx.30100.1.S1_at
OsAffx.30101.1.A1_at,OsAffx.30101.1.A1_at
OsAffx.30103.1.S1_s_at,OsAffx.30103.1.S1_s_at
OsAffx.30103.2.S1_at,OsAffx.30103.2.S1_at
OsAffx.30103.2.S1_s_at,OsAffx.30103.2.S1_s_at
OsAffx.30103.3.S1_at,OsAffx.30103.3.S1_at
OsAffx.30104.1.S1_at,OsAffx.30104.1.S1_at
OsAffx.30109.1.A1_at,OsAffx.30109.1.A1_at
OsAffx.3011.1.S1_at,OsAffx.3011.1.S1_at
OsAffx.30110.1.S1_at,OsAffx.30110.1.S1_at
OsAffx.30112.1.S1_at,OsAffx.30112.1.S1_at
OsAffx.30113.1.S1_at,OsAffx.30113.1.S1_at
OsAffx.30115.1.S1_at,OsAffx.30115.1.S1_at
OsAffx.30116.1.S1_at,OsAffx.30116.1.S1_at
OsAffx.30117.1.S1_at,OsAffx.30117.1.S1_at
OsAffx.30118.1.S1_x_at,OsAffx.30118.1.S1_x_at
OsAffx.3012.1.A1_at,OsAffx.3012.1.A1_at
OsAffx.30120.1.S1_at,OsAffx.30120.1.S1_at
OsAffx.30120.2.S1_at,OsAffx.30120.2.S1_at
OsAffx.30120.3.A1_at,OsAffx.30120.3.A1_at
OsAffx.30121.1.S1_at,OsAffx.30121.1.S1_at
OsAffx.30123.1.S1_at,OsAffx.30123.1.S1_at
OsAffx.30124.1.S1_at,OsAffx.30124.1.S1_at
OsAffx.30126.1.S1_at,OsAffx.30126.1.S1_at
OsAffx.30126.2.S1_at,OsAffx.30126.2.S1_at
OsAffx.30128.1.S1_s_at,OsAffx.30128.1.S1_s_at
OsAffx.30129.1.S1_at,OsAffx.30129.1.S1_at
OsAffx.30131.1.S1_at,OsAffx.30131.1.S1_at
OsAffx.30132.1.S1_x_at,OsAffx.30132.1.S1_x_at
OsAffx.30133.1.S1_at,OsAffx.30133.1.S1_at
OsAffx.30135.1.S1_at,OsAffx.30135.1.S1_at
OsAffx.30137.1.S1_at,OsAffx.30137.1.S1_at
OsAffx.3014.1.S1_at,OsAffx.3014.1.S1_at
OsAffx.30141.1.S1_at,OsAffx.30141.1.S1_at
OsAffx.30143.1.S1_at,OsAffx.30143.1.S1_at
OsAffx.30146.2.S1_x_at,OsAffx.30146.2.S1_x_at
OsAffx.30146.3.S1_at,OsAffx.30146.3.S1_at
OsAffx.30148.1.S1_at,OsAffx.30148.1.S1_at
OsAffx.30150.1.S1_at,OsAffx.30150.1.S1_at
OsAffx.30150.2.S1_at,OsAffx.30150.2.S1_at
OsAffx.30151.1.S1_at,OsAffx.30151.1.S1_at
OsAffx.30152.1.S1_s_at,OsAffx.30152.1.S1_s_at
OsAffx.30153.1.S1_at,OsAffx.30153.1.S1_at
OsAffx.30153.2.S1_x_at,OsAffx.30153.2.S1_x_at
OsAffx.30154.1.S1_at,OsAffx.30154.1.S1_at
OsAffx.30155.1.S1_x_at,OsAffx.30155.1.S1_x_at
OsAffx.30156.1.S1_at,OsAffx.30156.1.S1_at
OsAffx.30157.1.S1_at,OsAffx.30157.1.S1_at
OsAffx.30159.1.S1_at,OsAffx.30159.1.S1_at
OsAffx.30160.1.A1_at,OsAffx.30160.1.A1_at
OsAffx.30161.1.S1_at,OsAffx.30161.1.S1_at
OsAffx.30163.1.S1_at,OsAffx.30163.1.S1_at
OsAffx.30164.1.S1_at,OsAffx.30164.1.S1_at
OsAffx.30166.1.S1_at,OsAffx.30166.1.S1_at
OsAffx.30167.1.S1_at,OsAffx.30167.1.S1_at
OsAffx.30169.1.S1_at,OsAffx.30169.1.S1_at
OsAffx.3017.1.S1_x_at,OsAffx.3017.1.S1_x_at
OsAffx.30170.1.S1_at,OsAffx.30170.1.S1_at
OsAffx.30172.1.S1_at,OsAffx.30172.1.S1_at
OsAffx.30173.1.S1_at,OsAffx.30173.1.S1_at
OsAffx.30177.1.S1_at,OsAffx.30177.1.S1_at
OsAffx.30177.1.S1_x_at,OsAffx.30177.1.S1_x_at
OsAffx.30177.2.S1_at,OsAffx.30177.2.S1_at
OsAffx.30177.3.S1_at,OsAffx.30177.3.S1_at
OsAffx.30177.4.S1_at,OsAffx.30177.4.S1_at
OsAffx.30178.1.S1_at,OsAffx.30178.1.S1_at
OsAffx.30179.1.S1_at,OsAffx.30179.1.S1_at
OsAffx.3018.1.S1_at,OsAffx.3018.1.S1_at
OsAffx.30180.1.S1_at,OsAffx.30180.1.S1_at
OsAffx.30180.4.S1_at,OsAffx.30180.4.S1_at
OsAffx.30182.1.S1_at,OsAffx.30182.1.S1_at
OsAffx.30185.1.S1_at,OsAffx.30185.1.S1_at
OsAffx.30185.1.S1_s_at,OsAffx.30185.1.S1_s_at
OsAffx.30186.1.S1_at,OsAffx.30186.1.S1_at
OsAffx.30187.1.S1_at,OsAffx.30187.1.S1_at
OsAffx.30187.2.S1_at,OsAffx.30187.2.S1_at
OsAffx.30187.3.A1_at,OsAffx.30187.3.A1_at
OsAffx.30187.3.S1_at,OsAffx.30187.3.S1_at
OsAffx.30187.4.S1_at,OsAffx.30187.4.S1_at
OsAffx.30188.1.S1_s_at,OsAffx.30188.1.S1_s_at
OsAffx.30190.1.S1_at,OsAffx.30190.1.S1_at
OsAffx.30194.2.S1_at,OsAffx.30194.2.S1_at
OsAffx.30197.1.S1_at,OsAffx.30197.1.S1_at
OsAffx.302.1.S1_at,OsAffx.302.1.S1_at
OsAffx.30200.1.S1_at,OsAffx.30200.1.S1_at
OsAffx.30201.1.S1_at,OsAffx.30201.1.S1_at
OsAffx.30202.1.S1_x_at,OsAffx.30202.1.S1_x_at
OsAffx.30203.1.S1_at,OsAffx.30203.1.S1_at
OsAffx.30205.1.S1_at,OsAffx.30205.1.S1_at
OsAffx.30209.1.S1_at,OsAffx.30209.1.S1_at
OsAffx.3021.1.S1_at,OsAffx.3021.1.S1_at
OsAffx.30210.1.S1_at,OsAffx.30210.1.S1_at
OsAffx.30212.1.S1_at,OsAffx.30212.1.S1_at
OsAffx.30215.1.S1_at,OsAffx.30215.1.S1_at
OsAffx.30216.1.S1_at,OsAffx.30216.1.S1_at
OsAffx.30217.1.S1_x_at,OsAffx.30217.1.S1_x_at
OsAffx.30219.1.S1_at,OsAffx.30219.1.S1_at
OsAffx.30220.1.S1_at,OsAffx.30220.1.S1_at
OsAffx.30222.1.S1_at,OsAffx.30222.1.S1_at
OsAffx.30223.1.S1_at,OsAffx.30223.1.S1_at
OsAffx.30224.1.S1_at,OsAffx.30224.1.S1_at
OsAffx.30225.1.A1_at,OsAffx.30225.1.A1_at
OsAffx.30225.1.S1_at,OsAffx.30225.1.S1_at
OsAffx.30226.1.S1_at,OsAffx.30226.1.S1_at
OsAffx.30226.1.S1_x_at,OsAffx.30226.1.S1_x_at
OsAffx.30226.2.S1_s_at,OsAffx.30226.2.S1_s_at
OsAffx.30226.3.S1_at,OsAffx.30226.3.S1_at
OsAffx.30226.4.S1_at,OsAffx.30226.4.S1_at
OsAffx.30226.4.S1_x_at,OsAffx.30226.4.S1_x_at
OsAffx.30226.5.A1_at,OsAffx.30226.5.A1_at
OsAffx.30226.5.S1_at,OsAffx.30226.5.S1_at
OsAffx.30227.1.S1_at,OsAffx.30227.1.S1_at
OsAffx.30227.2.S1_at,OsAffx.30227.2.S1_at
OsAffx.30228.1.S1_at,OsAffx.30228.1.S1_at
OsAffx.30231.1.S1_at,OsAffx.30231.1.S1_at
OsAffx.30232.1.S1_at,OsAffx.30232.1.S1_at
OsAffx.30232.1.S1_x_at,OsAffx.30232.1.S1_x_at
OsAffx.30232.2.S1_at,OsAffx.30232.2.S1_at
OsAffx.30232.3.S1_x_at,OsAffx.30232.3.S1_x_at
OsAffx.30234.1.S1_at,OsAffx.30234.1.S1_at
OsAffx.30237.2.S1_x_at,OsAffx.30237.2.S1_x_at
OsAffx.30239.1.S1_at,OsAffx.30239.1.S1_at
OsAffx.3024.1.S1_at,OsAffx.3024.1.S1_at
OsAffx.30241.1.S1_at,OsAffx.30241.1.S1_at
OsAffx.30243.1.S1_at,OsAffx.30243.1.S1_at
OsAffx.30247.1.S1_at,OsAffx.30247.1.S1_at
OsAffx.30247.1.S1_x_at,OsAffx.30247.1.S1_x_at
OsAffx.30248.1.S1_at,OsAffx.30248.1.S1_at
OsAffx.30249.1.S1_at,OsAffx.30249.1.S1_at
OsAffx.3025.1.S1_at,OsAffx.3025.1.S1_at
OsAffx.30251.1.S1_at,OsAffx.30251.1.S1_at
OsAffx.30252.1.S1_at,OsAffx.30252.1.S1_at
OsAffx.30252.1.S1_x_at,OsAffx.30252.1.S1_x_at
OsAffx.30253.1.S1_at,OsAffx.30253.1.S1_at
OsAffx.30253.1.S1_x_at,OsAffx.30253.1.S1_x_at
OsAffx.30255.1.S1_at,OsAffx.30255.1.S1_at
OsAffx.30257.1.S1_at,OsAffx.30257.1.S1_at
OsAffx.30257.1.S1_x_at,OsAffx.30257.1.S1_x_at
OsAffx.30257.2.S1_at,OsAffx.30257.2.S1_at
OsAffx.30259.1.S1_at,OsAffx.30259.1.S1_at
OsAffx.3026.1.S1_at,OsAffx.3026.1.S1_at
OsAffx.30260.1.S1_at,OsAffx.30260.1.S1_at
OsAffx.30261.1.S1_at,OsAffx.30261.1.S1_at
OsAffx.30261.2.S1_s_at,OsAffx.30261.2.S1_s_at
OsAffx.30262.1.S1_x_at,OsAffx.30262.1.S1_x_at
OsAffx.30263.1.A1_at,OsAffx.30263.1.A1_at
OsAffx.30263.1.S1_at,OsAffx.30263.1.S1_at
OsAffx.30264.1.S1_at,OsAffx.30264.1.S1_at
OsAffx.30266.1.S1_at,OsAffx.30266.1.S1_at
OsAffx.30267.1.S1_at,OsAffx.30267.1.S1_at
OsAffx.30269.1.S1_at,OsAffx.30269.1.S1_at
OsAffx.30269.2.S1_at,OsAffx.30269.2.S1_at
OsAffx.3027.1.S1_at,OsAffx.3027.1.S1_at
OsAffx.30273.1.S1_at,OsAffx.30273.1.S1_at
OsAffx.30274.1.A1_at,OsAffx.30274.1.A1_at
OsAffx.30274.1.A1_x_at,OsAffx.30274.1.A1_x_at
OsAffx.30274.1.S1_at,OsAffx.30274.1.S1_at
OsAffx.30274.1.S1_x_at,OsAffx.30274.1.S1_x_at
OsAffx.30276.1.S1_at,OsAffx.30276.1.S1_at
OsAffx.30277.1.S1_at,OsAffx.30277.1.S1_at
OsAffx.30279.1.S1_at,OsAffx.30279.1.S1_at
OsAffx.30280.1.S1_x_at,OsAffx.30280.1.S1_x_at
OsAffx.30282.1.S1_at,OsAffx.30282.1.S1_at
OsAffx.30284.1.S1_at,OsAffx.30284.1.S1_at
OsAffx.30284.2.S1_at,OsAffx.30284.2.S1_at
OsAffx.30286.1.S1_at,OsAffx.30286.1.S1_at
OsAffx.3029.1.S1_at,OsAffx.3029.1.S1_at
OsAffx.30294.1.S1_at,OsAffx.30294.1.S1_at
OsAffx.30297.1.S1_at,OsAffx.30297.1.S1_at
OsAffx.30298.1.S1_x_at,OsAffx.30298.1.S1_x_at
OsAffx.303.1.S1_at,OsAffx.303.1.S1_at
OsAffx.3030.1.S1_at,OsAffx.3030.1.S1_at
OsAffx.30300.1.A1_at,OsAffx.30300.1.A1_at
OsAffx.30300.1.A1_x_at,OsAffx.30300.1.A1_x_at
OsAffx.30300.1.S1_at,OsAffx.30300.1.S1_at
OsAffx.30300.1.S1_x_at,OsAffx.30300.1.S1_x_at
OsAffx.30302.1.S1_at,OsAffx.30302.1.S1_at
OsAffx.30305.1.S1_at,OsAffx.30305.1.S1_at
OsAffx.30306.1.S1_at,OsAffx.30306.1.S1_at
OsAffx.30308.1.S1_at,OsAffx.30308.1.S1_at
OsAffx.30311.1.S1_at,OsAffx.30311.1.S1_at
